,age,fnlwgt,capital-gain,capital-loss,hours-per-week
21557,39,210626,0,0,40
21558,24,448026,0,0,40
21559,17,170916,0,1602,40
21560,53,283602,15024,0,40
21561,21,189749,0,0,40
21562,29,90934,0,0,64
21563,34,253121,0,0,40
21564,28,181776,0,0,40
21565,61,162397,0,0,40
21566,20,70708,0,0,60
21567,47,103406,0,0,40
21568,40,224658,0,0,45
21569,26,213451,0,0,10
21570,53,139671,0,0,40
21571,26,36201,0,0,50
21572,39,237713,0,2415,99
21573,17,173497,0,0,15
21574,46,375606,0,0,40
21575,34,203488,15024,0,40
21576,45,107231,0,0,45
21577,23,216811,0,0,16
21578,41,288679,0,0,40
21579,26,105516,0,0,40
21580,18,117372,0,0,15
21581,38,112497,0,0,40
21582,66,186032,2964,0,30
21583,28,192384,0,0,40
21584,49,43348,0,0,40
21585,29,181822,0,0,40
21586,43,216070,0,0,50
21587,34,112062,0,0,40
21588,30,218551,0,0,45
21589,25,404616,0,0,40
21590,27,169460,0,0,40
21591,25,240081,0,0,40
21592,22,147655,0,0,40
21593,26,90277,0,0,40
21594,49,60751,0,0,40
21595,37,154641,2105,0,50
21596,39,491000,0,0,45
21597,33,399088,0,0,40
21598,41,186909,0,1902,35
21599,65,105491,99999,0,40
21600,40,34987,0,0,53
21601,26,167835,0,0,20
21602,31,288983,0,0,40
21603,28,266070,0,0,40
21604,71,110380,0,2467,52
21605,25,31873,0,0,40
21606,25,294400,0,0,60
21607,19,184308,0,0,30
21608,36,175769,0,0,60
21609,56,182273,0,0,40
21610,34,106541,0,0,40
21611,39,138192,0,0,40
21612,31,196791,0,0,45
21613,22,223019,0,0,20
21614,44,109273,0,0,38
21615,60,95490,0,0,45
21616,65,149131,0,0,40
21617,44,219155,0,0,50
21618,53,82783,0,0,40
21619,28,214858,0,0,40
21620,41,170230,0,0,45
21621,40,209344,0,0,15
21622,35,90406,0,0,40
21623,41,299813,0,0,70
21624,28,188064,0,0,35
21625,53,246117,0,0,40
21626,26,132749,0,0,45
21627,28,201099,0,0,40
21628,27,97490,0,0,40
21629,27,221252,0,0,8
21630,26,116991,0,0,40
21631,53,161691,0,0,35
21632,34,107793,0,0,40
21633,50,194514,0,0,50
21634,30,278502,0,0,62
21635,47,343742,0,0,40
21636,27,204074,0,0,40
21637,55,31965,0,0,40
21638,21,143604,0,0,29
21639,35,174308,0,0,40
21640,31,162551,0,0,50
21641,39,372525,0,0,60
21642,30,75167,0,0,55
21643,39,176296,0,1887,40
21644,19,93518,0,0,20
21645,25,126797,0,0,40
21646,57,25124,0,0,60
21647,21,112137,0,0,20
21648,30,58798,0,0,44
21649,25,21472,0,0,22
21650,32,90969,0,0,45
21651,26,149734,0,1594,40
21652,42,52849,0,0,40
21653,39,106347,0,0,47
21654,48,199735,0,0,44
21655,24,488541,0,0,35
21656,46,403911,0,0,40
21657,36,210945,0,0,70
21658,25,109390,0,0,70
21659,33,134886,99999,0,30
21660,45,144579,0,0,40
21661,31,203488,0,0,40
21662,21,202871,0,0,20
21663,44,336906,0,0,40
21664,30,79448,0,0,10
21665,32,191731,0,0,40
21666,46,233014,0,0,40
21667,29,133937,0,0,40
21668,20,219211,0,0,20
21669,35,94529,0,0,40
21670,29,29361,0,0,38
21671,43,197069,0,0,40
21672,33,153588,0,0,40
21673,61,151369,0,0,50
21674,42,174112,0,0,40
21675,33,520033,0,0,40
21676,35,194828,0,0,40
21677,32,216908,0,0,24
21678,22,126613,0,0,20
21679,61,26254,0,0,40
21680,28,54042,2463,0,35
21681,24,67804,0,0,40
21682,58,53481,0,0,35
21683,42,412379,0,0,40
21684,56,220187,0,0,45
21685,26,256141,0,0,40
21686,25,268222,0,0,40
21687,59,99131,0,0,40
21688,57,317847,0,2824,50
21689,36,98389,0,0,44
21690,42,173704,0,1887,50
21691,18,211177,0,0,20
21692,18,115443,0,0,40
21693,28,65078,0,0,40
21694,20,24896,0,0,20
21695,19,184710,0,0,30
21696,28,410450,0,0,48
21697,37,83893,0,0,40
21698,23,113309,0,0,40
21699,60,160625,0,0,47
21700,17,340043,0,0,12
21701,37,48976,4865,0,45
21702,29,243875,0,0,40
21703,34,554206,0,0,20
21704,36,361888,0,0,40
21705,37,205359,0,0,15
21706,47,167281,0,0,40
21707,22,35663,0,0,40
21708,61,357437,0,0,40
21709,57,390856,0,0,45
21710,33,331615,0,1848,40
21711,54,202415,0,0,40
21712,40,180032,0,1669,40
21713,40,77247,0,0,50
21714,40,101795,0,0,42
21715,35,272019,0,2057,40
21716,32,198068,0,0,40
21717,49,199326,0,0,50
21718,31,178841,0,0,40
21719,58,136951,0,0,40
21720,26,109240,0,0,50
21721,35,128876,0,0,40
21722,25,103358,0,0,40
21723,43,354408,0,0,40
21724,32,206051,0,0,35
21725,45,155659,0,0,60
21726,48,143299,0,0,40
21727,31,252210,0,0,40
21728,20,129240,0,0,25
21729,28,398918,0,0,40
21730,50,240612,0,0,60
21731,22,429346,0,0,40
21732,19,123718,0,0,20
21733,38,455379,0,0,63
21734,23,376416,0,0,40
21735,24,234663,0,0,40
21736,26,282142,0,0,40
21737,45,208049,0,0,40
21738,88,68539,0,0,40
21739,19,126501,0,0,15
21740,24,186452,0,0,50
21741,84,127184,0,0,20
21742,48,165267,0,0,40
21743,46,124733,0,0,40
21744,31,149726,0,0,50
21745,58,41374,0,0,40
21746,36,212433,0,0,40
21747,36,185099,0,0,55
21748,47,126754,0,0,40
21749,57,122497,0,0,52
21750,30,118056,0,0,45
21751,30,200892,0,0,40
21752,19,200790,15024,0,40
21753,30,84119,0,0,43
21754,23,197918,0,0,40
21755,41,150533,0,0,50
21756,52,443742,0,0,60
21757,27,104423,0,0,40
21758,21,185551,0,0,36
21759,60,174486,0,0,40
21760,69,50468,0,0,34
21761,19,120691,0,0,25
21762,60,198815,0,0,20
21763,64,22186,0,0,35
21764,39,188069,0,0,60
21765,51,233149,0,0,45
21766,51,138358,0,0,35
21767,25,338013,0,0,40
21768,17,332666,0,0,4
21769,37,166339,0,0,40
21770,74,392886,0,0,14
21771,26,141838,0,0,40
21772,23,520759,0,0,30
21773,57,37345,0,0,36
21774,20,387779,0,0,15
21775,37,201531,0,0,40
21776,46,123598,0,0,40
21777,39,380614,0,0,45
21778,40,83859,0,0,30
21779,50,24790,0,0,40
21780,25,266820,0,0,35
21781,44,85440,0,0,45
21782,41,421837,0,0,40
21783,30,404062,0,1977,15
21784,38,224566,0,0,50
21785,54,294991,0,0,40
21786,40,189610,0,0,52
21787,37,219141,7688,0,40
21788,46,20956,15024,0,40
21789,38,70995,0,0,45
21790,20,215232,0,0,10
21791,71,178295,0,0,3
21792,35,56201,0,0,40
21793,62,98076,0,0,40
21794,34,351810,0,0,45
21795,56,144351,0,0,90
21796,30,137613,0,0,20
21797,17,54257,0,0,20
21798,18,230373,594,0,4
21799,35,98389,0,0,40
21800,21,184135,0,0,1
21801,33,24504,0,0,60
21802,27,129528,0,0,40
21803,36,415578,0,0,40
21804,42,97142,0,0,40
21805,35,201328,0,0,50
21806,25,256620,0,0,40
21807,47,96854,0,0,40
21808,44,141858,15024,0,75
21809,53,95519,0,0,42
21810,47,112791,0,0,40
21811,20,291407,0,0,40
21812,32,239659,0,0,70
21813,28,183151,0,0,50
21814,58,97634,0,0,40
21815,52,143807,0,0,40
21816,35,186934,0,0,40
21817,30,170065,0,0,40
21818,33,108328,6849,0,50
21819,56,83696,0,0,38
21820,21,204596,0,0,20
21821,56,32604,0,0,40
21822,56,193453,0,1902,65
21823,45,148995,15024,0,40
21824,20,85041,0,0,20
21825,62,140851,0,0,40
21826,24,196280,0,0,30
21827,23,39182,0,0,40
21828,36,198841,0,0,40
21829,40,694812,0,0,40
21830,30,247444,0,0,40
21831,41,294270,0,0,35
21832,59,195820,0,0,40
21833,27,329426,0,0,37
21834,19,174871,0,0,23
21835,41,116103,0,0,50
21836,27,206903,0,0,35
21837,50,217577,0,0,40
21838,29,337693,0,0,40
21839,38,204501,0,0,55
21840,30,169186,0,0,60
21841,48,109421,0,0,55
21842,39,267893,7298,0,40
21843,40,200479,0,0,40
21844,27,221317,0,0,40
21845,59,132925,0,0,40
21846,31,283531,0,0,20
21847,34,170769,0,0,50
21848,64,307786,0,0,20
21849,29,380560,0,0,40
21850,38,147258,0,0,40
21851,42,212894,0,1887,40
21852,49,124356,0,0,60
21853,35,216473,0,0,50
21854,70,135339,0,0,40
21855,38,107303,0,0,40
21856,34,100079,0,0,55
21857,24,117779,0,0,10
21858,23,197613,0,0,40
21859,21,411068,0,0,35
21860,47,192984,0,0,40
21861,59,66356,4865,0,40
21862,33,137184,0,0,50
21863,63,231105,0,0,35
21864,18,146586,0,0,60
21865,32,32406,0,0,50
21866,33,578701,0,0,40
21867,19,206777,0,0,40
21868,27,133495,0,0,40
21869,40,34722,0,0,48
21870,38,133299,0,0,40
21871,20,24967,0,0,47
21872,35,171968,0,0,70
21873,22,412156,0,0,40
21874,40,51290,0,0,50
21875,34,198265,3103,0,40
21876,26,226288,0,0,40
21877,53,110445,0,0,60
21878,34,160634,0,0,40
21879,39,174242,0,0,40
21880,25,390316,0,0,40
21881,18,298860,0,0,20
21882,65,171584,0,0,40
21883,49,232664,0,0,40
21884,64,63676,0,0,40
21885,68,170376,0,0,40
21886,56,175964,0,0,40
21887,68,422013,0,3683,40
21888,35,105813,0,0,48
21889,50,306707,0,0,12
21890,45,177543,0,0,28
21891,43,320277,0,0,40
21892,39,129495,0,0,40
21893,37,257042,1506,0,40
21894,45,275995,0,0,50
21895,20,86318,0,0,10
21896,36,280440,0,0,45
21897,26,371556,0,0,40
21898,36,408229,0,0,32
21899,53,355802,0,0,30
21900,32,165949,0,1590,42
21901,44,112507,0,0,40
21902,25,462869,0,0,40
21903,35,413648,0,0,36
21904,34,29235,0,0,40
21905,47,39530,0,0,4
21906,23,197387,0,0,37
21907,56,255406,0,0,40
21908,50,43764,15024,0,50
21909,38,168322,0,0,60
21910,46,278322,0,0,40
21911,47,115813,0,0,57
21912,38,184456,3464,0,80
21913,42,289636,0,0,46
21914,48,101684,0,0,40
21915,27,133425,0,0,50
21916,40,349405,0,0,36
21917,53,124076,99999,0,37
21918,75,165968,0,0,30
21919,39,185099,0,0,48
21920,46,268281,0,0,40
21921,34,176711,0,0,40
21922,23,165064,0,0,40
21923,45,77132,0,0,55
21924,21,109667,0,0,40
21925,36,162164,0,0,44
21926,40,219591,0,0,50
21927,68,236943,0,0,20
21928,40,89226,0,0,40
21929,20,124751,0,0,24
21930,48,144122,0,0,40
21931,27,98769,0,0,45
21932,57,170066,0,0,40
21933,54,162439,0,0,98
21934,47,22900,0,0,40
21935,30,102130,0,0,40
21936,17,215743,0,0,40
21937,35,381583,0,0,45
21938,56,198277,0,0,40
21939,20,243178,0,0,28
21940,38,177305,0,0,38
21941,19,167149,0,0,25
21942,24,270872,594,0,40
21943,31,382368,0,0,40
21944,44,277144,0,0,60
21945,21,145651,0,1602,12
21946,41,171351,0,0,40
21947,18,265099,0,0,16
21948,23,105617,0,0,40
21949,37,217689,0,0,32
21950,46,81136,0,0,30
21951,43,73883,0,0,45
21952,31,339482,0,0,40
21953,40,326232,0,0,40
21954,27,106316,0,0,12
21955,64,198728,0,0,40
21956,31,126501,0,0,40
21957,48,233802,0,0,45
21958,37,204501,0,0,20
21959,28,208249,0,0,24
21960,42,188693,0,0,40
21961,60,93272,0,0,60
21962,17,159299,0,0,20
21963,21,303588,0,0,30
21964,46,35136,0,0,40
21965,18,139576,0,0,40
21966,22,252355,0,0,27
21967,44,83812,0,0,60
21968,36,89718,0,0,40
21969,65,222810,0,0,40
21970,26,456618,0,0,40
21971,21,296158,0,0,25
21972,28,36601,0,0,35
21973,27,195337,0,0,40
21974,19,282721,0,0,12
21975,40,206049,0,0,40
21976,19,223392,0,0,15
21977,40,27821,2829,0,40
21978,37,131827,0,0,40
21979,33,549413,0,0,40
21980,34,69491,0,0,40
21981,44,193755,0,0,40
21982,33,598802,0,0,40
21983,72,259762,2290,0,10
21984,19,266255,0,0,40
21985,59,32954,0,0,36
21986,40,291808,0,0,40
21987,22,59184,0,0,45
21988,41,196456,0,0,40
21989,59,147989,0,0,50
21990,50,195784,0,0,40
21991,21,202214,0,0,10
21992,40,225165,0,0,40
21993,22,54825,0,0,40
21994,43,188905,0,0,40
21995,17,132636,0,0,16
21996,42,228320,0,0,40
21997,19,254247,0,0,38
21998,43,255635,0,0,40
21999,46,96080,0,0,40
22000,18,78181,0,0,20
22001,50,339547,0,0,40
22002,47,126500,0,0,40
22003,31,511289,2907,0,99
22004,33,159574,0,0,45
22005,27,224105,7298,0,40
22006,59,128105,0,0,35
22007,29,370242,0,0,40
22008,26,67257,0,0,55
22009,24,62952,0,0,40
22010,25,111058,0,1980,40
22011,52,101119,0,0,40
22012,30,159888,0,0,60
22013,19,45643,0,0,25
22014,23,166371,0,0,60
22015,37,160910,0,0,45
22016,25,257064,0,0,38
22017,49,181307,15024,0,65
22018,30,83253,0,0,55
22019,40,128700,0,0,40
22020,20,243010,0,0,32
22021,35,37778,3103,0,55
22022,24,132320,0,0,45
22023,32,234755,0,0,40
22024,35,142616,0,0,30
22025,20,148509,0,0,40
22026,29,240738,0,0,40
22027,25,32276,0,0,28
22028,50,163921,0,0,40
22029,24,464103,0,0,50
22030,49,271346,15024,0,60
22031,37,267085,0,0,40
22032,20,234663,0,0,30
22033,49,189123,5013,0,50
22034,55,104996,0,0,50
22035,61,101265,0,0,40
22036,22,184975,0,0,3
22037,23,246965,0,0,12
22038,43,227065,4650,0,40
22039,39,301867,0,0,24
22040,21,185948,0,0,35
22041,52,134854,0,0,40
22042,30,281030,4064,0,40
22043,42,126701,9562,0,45
22044,50,95949,0,0,50
22045,51,88528,0,0,99
22046,47,24723,0,0,45
22047,49,171411,0,0,40
22048,45,184581,0,0,40
22049,48,100067,0,0,40
22050,36,182863,0,0,50
22051,20,462294,0,0,40
22052,61,85434,0,0,40
22053,72,158092,0,0,30
22054,19,104844,0,0,15
22055,54,304570,7688,0,40
22056,47,89806,0,0,35
22057,39,106183,6849,0,40
22058,24,89347,0,0,40
22059,44,157236,0,0,40
22060,19,261259,0,0,20
22061,20,286166,0,0,48
22062,23,122272,0,0,40
22063,58,248739,0,0,53
22064,20,224238,0,0,40
22065,62,138157,0,0,12
22066,25,148460,4416,0,40
22067,67,236627,0,0,2
22068,37,191364,0,0,40
22069,36,353524,1831,0,40
22070,38,391040,0,0,20
22071,23,134997,0,0,80
22072,28,392487,0,0,40
22073,25,216724,0,0,40
22074,41,174395,15024,0,55
22075,63,383058,0,1848,40
22076,31,103435,0,0,50
22077,29,96718,0,0,37
22078,37,178948,7688,0,45
22079,51,173987,0,0,40
22080,45,34419,7298,0,40
22081,27,224849,0,0,40
22082,18,249857,0,0,20
22083,34,340458,0,0,40
22084,66,427422,0,2377,25
22085,36,175643,0,0,35
22086,35,297485,0,0,40
22087,27,232954,0,0,45
22088,29,326330,1831,0,40
22089,25,109419,0,0,40
22090,22,127768,0,0,32
22091,41,252986,0,0,48
22092,20,380544,0,0,20
22093,52,306108,0,0,40
22094,34,232855,0,0,37
22095,44,130126,0,0,45
22096,50,194231,0,0,40
22097,49,197038,0,0,50
22098,36,168223,0,0,40
22099,20,285671,0,0,25
22100,59,103948,0,0,60
22101,41,439919,3411,0,40
22102,38,40319,0,0,42
22103,55,159028,0,0,40
22104,17,98675,0,0,20
22105,45,90758,0,0,55
22106,19,219189,0,0,25
22107,33,203463,0,0,40
22108,34,27153,0,0,40
22109,31,150324,0,0,40
22110,21,83704,0,0,40
22111,23,176262,0,0,36
22112,20,179423,0,0,8
22113,45,168038,0,0,60
22114,59,108765,0,0,50
22115,58,146477,15024,0,40
22116,66,188220,0,0,35
22117,37,292855,0,1887,35
22118,29,114870,0,0,40
22119,32,77723,0,0,40
22120,39,284166,0,1902,50
22121,57,133902,0,0,45
22122,57,191318,0,0,40
22123,50,67794,0,0,60
22124,44,357679,15024,0,65
22125,56,117872,0,0,40
22126,26,55929,0,0,48
22127,22,165065,0,0,40
22128,26,34307,0,0,65
22129,33,246038,0,0,40
22130,36,147258,0,0,60
22131,45,329144,0,0,40
22132,56,52953,0,1669,38
22133,23,216181,0,0,36
22134,23,391171,0,0,25
22135,35,223242,0,0,40
22136,39,103925,7688,0,32
22137,45,38240,0,0,40
22138,21,148444,0,0,25
22139,56,110257,0,0,40
22140,31,101345,0,0,40
22141,21,369084,0,0,10
22142,31,288825,5013,0,40
22143,20,162688,0,0,38
22144,17,48751,0,0,40
22145,44,184099,0,0,40
22146,19,307496,0,0,23
22147,71,176986,0,0,24
22148,23,267955,0,0,40
22149,21,283969,0,0,40
22150,29,204516,0,0,15
22151,33,167771,0,0,30
22152,46,345073,0,0,48
22153,21,380219,0,0,40
22154,36,306156,15024,0,60
22155,70,37203,9386,0,30
22156,19,185097,0,0,37
22157,29,144808,0,0,40
22158,34,187203,0,0,50
22159,26,125089,0,0,40
22160,30,289458,0,0,40
22161,34,144798,0,0,40
22162,24,172152,0,0,25
22163,28,207513,0,0,48
22164,24,164574,0,0,40
22165,76,199949,20051,0,50
22166,19,213024,0,0,40
22167,24,83374,0,0,30
22168,37,192939,0,0,40
22169,24,424494,0,0,30
22170,24,215243,0,0,42
22171,40,30682,0,0,45
22172,23,218678,0,0,40
22173,25,219130,0,0,40
22174,53,200190,0,1977,55
22175,28,194472,0,0,40
22176,52,205767,0,0,40
22177,28,249870,0,0,50
22178,31,211242,0,0,55
22179,77,149912,0,0,10
22180,22,85389,0,0,40
22181,17,806316,0,0,20
22182,38,329980,0,0,55
22183,45,236612,0,0,40
22184,25,249214,0,0,40
22185,50,257126,0,0,40
22186,53,204397,0,0,60
22187,24,291979,0,0,40
22188,33,138667,0,0,50
22189,57,42298,15024,0,40
22190,39,375452,15024,0,48
22191,30,94413,0,0,30
22192,31,166626,0,0,40
22193,39,326566,0,0,40
22194,30,165503,0,0,65
22195,48,102597,0,0,44
22196,62,113234,0,0,40
22197,39,177277,0,0,45
22198,34,198103,0,1980,40
22199,45,260490,0,0,50
22200,32,237478,0,0,40
22201,17,166242,0,0,15
22202,19,158603,0,0,25
22203,25,274228,0,0,84
22204,42,185145,0,0,57
22205,66,28367,0,0,99
22206,63,28612,0,0,70
22207,43,191429,0,0,25
22208,23,65481,0,0,40
22209,39,186130,0,0,55
22210,47,350759,0,0,40
22211,36,359678,0,0,48
22212,35,220595,0,0,40
22213,25,29599,0,0,40
22214,46,75256,0,0,40
22215,43,143583,0,0,40
22216,31,207505,0,1977,70
22217,41,308550,0,0,60
22218,50,145717,0,0,35
22219,36,334366,0,0,32
22220,31,76198,0,0,20
22221,45,155489,0,0,65
22222,50,197322,0,0,50
22223,52,194259,0,0,50
22224,40,346189,0,0,40
22225,55,98361,15024,0,55
22226,64,178556,0,0,56
22227,51,162943,0,0,40
22228,30,19302,7688,0,40
22229,56,67662,0,0,39
22230,35,126675,0,0,48
22231,55,278228,0,0,35
22232,30,169152,0,0,40
22233,34,204052,0,0,40
22234,36,215392,0,0,40
22235,43,83348,0,0,60
22236,24,196816,0,0,50
22237,30,541343,0,0,40
22238,33,55921,0,0,70
22239,32,251701,0,0,40
22240,29,119848,0,0,40
22241,50,160572,3137,0,47
22242,18,25837,0,0,15
22243,20,236592,0,0,25
22244,45,199326,0,0,45
22245,22,341610,0,0,35
22246,45,175958,0,0,40
22247,41,198965,0,0,40
22248,42,193537,0,0,35
22249,24,438839,0,0,40
22250,22,298227,0,0,35
22251,28,271466,0,0,45
22252,23,335570,0,0,35
22253,21,206891,0,0,38
22254,23,162551,0,0,20
22255,45,145637,0,0,48
22256,41,101290,0,0,40
22257,49,229376,0,0,40
22258,38,439592,0,0,40
22259,37,161141,0,0,40
22260,70,304570,0,0,32
22261,24,103277,2597,0,40
22262,28,407672,0,0,40
22263,24,73928,0,0,20
22264,83,240150,20051,0,50
22265,69,230417,0,0,40
22266,37,260093,0,0,40
22267,28,96020,0,0,40
22268,54,104421,0,0,40
22269,71,152307,0,2377,45
22270,56,93415,0,0,40
22271,27,282664,0,0,45
22272,42,269733,99999,0,80
22273,29,169683,0,0,40
22274,27,271603,0,0,24
22275,32,340917,0,0,50
22276,31,329874,0,0,40
22277,55,120781,0,0,40
22278,48,138069,0,0,45
22279,58,33309,0,0,80
22280,23,76432,0,0,40
22281,28,277635,0,0,50
22282,49,123088,0,0,46
22283,51,57698,0,0,40
22284,23,181820,0,0,53
22285,40,98985,0,0,50
22286,59,98350,0,0,40
22287,47,125120,0,0,50
22288,37,243409,0,0,50
22289,39,58972,1506,0,40
22290,43,62857,0,0,60
22291,40,283174,0,0,60
22292,48,107373,0,0,40
22293,29,201155,0,0,48
22294,48,187505,0,0,50
22295,37,61778,0,0,30
22296,19,223648,4101,0,48
22297,28,149652,0,0,30
22298,56,170324,0,0,40
22299,45,165937,0,0,60
22300,60,114060,0,0,40
22301,53,58913,0,0,42
22302,37,378916,0,0,40
22303,31,241885,0,0,40
22304,29,224421,0,0,44
22305,31,213771,0,0,36
22306,39,315565,0,0,40
22307,31,153005,0,0,40
22308,42,98211,15024,0,45
22309,19,260333,0,0,20
22310,24,219510,0,0,32
22311,62,266624,6418,0,40
22312,34,136862,0,0,40
22313,47,215620,15024,0,55
22314,58,187067,0,0,62
22315,23,325921,0,0,36
22316,33,268127,0,0,40
22317,76,142535,0,0,6
22318,40,177083,0,0,50
22319,28,77009,0,0,50
22320,41,306405,0,0,40
22321,46,303918,7688,0,96
22322,22,262819,0,0,40
22323,29,49087,0,0,40
22324,26,53833,0,0,40
22325,31,1033222,8614,0,40
22326,22,81145,0,0,25
22327,41,215479,0,0,43
22328,29,113464,0,0,40
22329,60,109530,7298,0,40
22330,72,217864,0,0,40
22331,41,117721,0,0,65
22332,19,199484,0,0,25
22333,25,248851,0,0,40
22334,24,116968,0,0,45
22335,59,366618,0,0,30
22336,17,240143,0,0,30
22337,59,424468,0,0,40
22338,69,320280,1848,0,1
22339,25,120238,2885,0,43
22340,50,194186,0,0,60
22341,29,247053,0,0,40
22342,29,190330,0,0,10
22343,29,199450,0,0,40
22344,32,199539,0,0,40
22345,17,94366,0,0,6
22346,50,29231,0,0,45
22347,43,33126,0,0,50
22348,41,102085,0,0,40
22349,32,212064,0,0,40
22350,54,166774,0,0,45
22351,65,95303,0,0,40
22352,18,379768,0,0,40
22353,70,247383,0,0,40
22354,53,229465,0,0,55
22355,37,135436,0,1977,60
22356,21,180052,0,0,30
22357,20,214387,0,0,40
22358,47,149337,0,0,38
22359,26,208326,3942,0,45
22360,31,34374,0,0,50
22361,45,58683,0,0,40
22362,35,403037,0,0,40
22363,55,32365,0,0,45
22364,49,155489,0,0,50
22365,33,289886,0,0,40
22366,30,54684,0,0,55
22367,19,101549,0,0,15
22368,41,40151,0,0,40
22369,29,244721,0,0,35
22370,47,228372,0,0,48
22371,53,236873,0,0,40
22372,19,250249,0,0,10
22373,71,93202,0,0,16
22374,29,176723,0,0,25
22375,43,175526,0,0,40
22376,23,91842,0,0,30
22377,52,71768,0,0,40
22378,56,181220,0,0,40
22379,28,204516,0,0,40
22380,44,89172,0,0,80
22381,37,143547,0,0,40
22382,30,310889,0,0,50
22383,31,150324,0,0,40
22384,20,216472,0,0,25
22385,64,212838,0,0,65
22386,45,168283,0,0,40
22387,40,187702,0,0,50
22388,19,60661,0,0,52
22389,54,115284,0,0,45
22390,61,98350,0,0,40
22391,62,81578,0,0,40
22392,33,111567,0,0,40
22393,51,244572,0,0,37
22394,54,230919,0,0,40
22395,24,282604,0,0,24
22396,54,320196,0,0,40
22397,42,201466,0,0,45
22398,51,254211,0,0,50
22399,41,599629,0,0,40
22400,47,219632,0,1408,40
22401,21,202373,0,0,40
22402,52,169549,0,0,40
22403,20,127185,0,0,15
22404,18,184277,0,0,25
22405,58,119751,0,0,60
22406,23,294701,0,0,40
22407,21,26842,0,0,20
22408,43,114537,0,0,40
22409,53,126386,0,0,40
22410,18,163787,0,0,40
22411,44,98211,0,0,40
22412,31,175509,0,0,50
22413,48,159854,0,0,40
22414,55,120920,0,0,35
22415,24,187551,0,0,20
22416,41,27305,0,0,40
22417,54,280292,0,0,32
22418,40,200496,0,0,40
22419,56,78090,0,0,48
22420,23,118693,0,0,40
22421,34,203488,0,0,60
22422,27,172091,0,0,40
22423,32,113364,0,0,40
22424,72,139889,0,0,74
22425,43,301638,0,1579,40
22426,32,110279,0,0,35
22427,53,242859,0,0,40
22428,18,132986,0,0,10
22429,38,254439,114,0,40
22430,29,264961,0,0,45
22431,70,148065,0,0,4
22432,46,200949,0,0,50
22433,47,47247,0,0,40
22434,56,571017,0,0,15
22435,28,416577,2829,0,40
22436,55,296991,15024,0,40
22437,50,45961,6849,0,40
22438,47,302711,0,0,40
22439,42,50356,0,0,40
22440,22,199336,0,0,25
22441,42,341178,0,0,44
22442,42,70240,0,0,40
22443,46,229394,0,0,40
22444,45,390368,15024,0,99
22445,55,82098,0,0,55
22446,57,170411,0,0,40
22447,25,109532,0,0,40
22448,43,142682,0,0,30
22449,34,127651,0,0,60
22450,27,236472,0,0,40
22451,25,176047,2176,0,40
22452,37,111499,0,0,40
22453,48,425199,0,0,45
22454,38,229009,0,0,45
22455,17,232713,594,0,30
22456,70,141742,9386,0,50
22457,37,234807,0,0,37
22458,45,738812,0,0,46
22459,56,204816,0,0,55
22460,64,342494,0,0,40
22461,35,226311,0,0,38
22462,23,143062,0,0,40
22463,42,125155,0,0,90
22464,23,329925,0,0,30
22465,26,208994,0,0,12
22466,56,212864,0,0,40
22467,41,214242,0,1887,40
22468,47,191175,0,2179,50
22469,21,118693,0,0,40
22470,29,253593,0,0,40
22471,72,497280,0,0,20
22472,69,240562,99999,0,40
22473,19,140985,0,0,25
22474,25,191921,0,0,25
22475,56,204049,0,1848,50
22476,42,331651,8614,0,50
22477,58,142158,0,0,35
22478,24,249046,0,0,40
22479,41,213019,0,0,38
22480,40,199599,0,0,40
22481,37,186191,0,0,45
22482,25,28008,0,0,40
22483,43,82488,0,0,40
22484,36,117073,0,0,40
22485,41,325786,0,0,40
22486,31,37546,0,0,40
22487,22,204226,0,0,40
22488,36,133299,0,0,40
22489,42,29702,0,0,40
22490,29,307812,0,0,60
22491,25,174545,0,0,46
22492,23,233472,0,0,40
22493,34,184147,0,0,20
22494,27,198188,2580,0,45
22495,32,447066,15024,0,50
22496,33,200246,0,0,40
22497,38,166585,0,0,55
22498,21,335570,0,0,30
22499,39,53569,0,0,40
22500,50,167065,0,0,40
22501,32,113364,0,0,30
22502,40,219266,0,0,40
22503,58,200042,15024,0,40
22504,20,205975,0,0,20
22505,63,234083,0,2205,40
22506,56,65325,0,0,50
22507,30,194740,0,0,40
22508,39,99065,0,0,39
22509,25,212793,0,0,50
22510,33,112941,0,0,40
22511,41,187322,0,0,40
22512,50,283676,0,0,40
22513,44,173682,0,0,40
22514,27,168470,0,0,40
22515,27,186454,13550,0,40
22516,58,141807,0,0,40
22517,25,245628,0,0,15
22518,31,264864,0,0,40
22519,39,262841,0,0,50
22520,55,37438,0,0,40
22521,22,170800,0,0,12
22522,44,152150,0,0,40
22523,41,211873,0,1628,5
22524,44,159580,0,0,40
22525,61,477209,0,0,54
22526,32,70985,0,0,40
22527,35,241998,0,0,45
22528,28,249541,0,0,40
22529,57,135339,0,0,40
22530,32,44675,0,0,65
22531,46,247992,0,0,40
22532,26,221626,0,1579,20
22533,43,48087,0,0,40
22534,62,114045,0,0,35
22535,60,69251,0,0,38
22536,67,192670,0,0,20
22537,19,268392,0,0,30
22538,55,170994,0,0,40
22539,48,431513,0,0,65
22540,19,37332,0,0,20
22541,19,35865,0,0,30
22542,43,183891,0,0,40
22543,31,150309,0,0,90
22544,65,93318,0,0,45
22545,32,171814,0,0,40
